,Position,Track Name,Artist,Date,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1341,34,Tak Tiki Tak,Harry Nach,2020-07-02,6Hw21Z5CmEV78jrncFpMwz,0.8,0.578,11,-4.779,0,0.0831,0.336,0.000311,0.184,0.234,99.989,212406,4
1342,32,HAHA,Lil Darkie,2020-06-18,18Gcl5bxdd8bpBhWOj1rCR,0.714,0.82,1,-1.102,1,0.444,0.34,0.0,0.0801,0.904,78.032,160000,4
1343,37,HAHA,Lil Darkie,2020-06-25,18Gcl5bxdd8bpBhWOj1rCR,0.714,0.82,1,-1.102,1,0.444,0.34,0.0,0.0801,0.904,78.032,160000,4
1344,42,HAHA,Lil Darkie,2020-07-02,18Gcl5bxdd8bpBhWOj1rCR,0.714,0.82,1,-1.102,1,0.444,0.34,0.0,0.0801,0.904,78.032,160000,4
1345,35,Rain On Me (with Ariana Grande),Lady Gaga,2020-06-18,7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200,4
1346,36,Kolors,Monte Booker,2020-06-18,4IOYk6epkzXT38U4ShauZ6,0.718,0.403,2,-11.064,0,0.205,0.263,1.56e-06,0.228,0.636,129.582,177856,4
1347,25,Kolors,Monte Booker,2020-06-25,4IOYk6epkzXT38U4ShauZ6,0.718,0.403,2,-11.064,0,0.205,0.263,1.56e-06,0.228,0.636,129.582,177856,4
1348,30,Kolors,Monte Booker,2020-07-02,4IOYk6epkzXT38U4ShauZ6,0.718,0.403,2,-11.064,0,0.205,0.263,1.56e-06,0.228,0.636,129.582,177856,4
1349,45,Prospect (ft. Lil Baby),iann dior,2020-06-18,4iHSE5R1U8jf84tRn52xRt,0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,0.43,120.078,226314,4
1350,49,Prospect (ft. Lil Baby),iann dior,2020-06-25,4iHSE5R1U8jf84tRn52xRt,0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,0.43,120.078,226314,4
1351,37,Prospect (ft. Lil Baby),iann dior,2020-07-02,4iHSE5R1U8jf84tRn52xRt,0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,0.43,120.078,226314,4
1352,2,Stunnin' (feat. Harm Franklin),Curtis Waters,2020-06-25,2D0dj3hVkRQJCp63cxCPEx,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,144000,4
1353,3,Stunnin' (feat. Harm Franklin),Curtis Waters,2020-07-02,2D0dj3hVkRQJCp63cxCPEx,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,144000,4
1354,3,Stunnin' (feat. Harm Franklin),Curtis Waters,2020-07-09,2D0dj3hVkRQJCp63cxCPEx,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,144000,4
1355,3,Stunnin' (feat. Harm Franklin),Curtis Waters,2020-07-16,2D0dj3hVkRQJCp63cxCPEx,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,144000,4
1356,12,Stunnin' (feat. Harm Franklin),Curtis Waters,2020-07-23,2D0dj3hVkRQJCp63cxCPEx,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,144000,4
1357,28,Stunnin' (feat. Harm Franklin),Curtis Waters,2020-07-30,2D0dj3hVkRQJCp63cxCPEx,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,144000,4
1358,44,Stunnin' (feat. Harm Franklin),Curtis Waters,2020-08-06,2D0dj3hVkRQJCp63cxCPEx,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,144000,4
1359,4,Then Leave (feat. Queendom Come),BeatKing,2020-06-25,2Xoc4gqPbBa3QHKpBLJ5l8,0.912,0.568,2,-6.107,1,0.476,0.0656,0.000105,0.0521,0.491,140.968,151520,4
1360,4,Then Leave (feat. Queendom Come),BeatKing,2020-07-02,2Xoc4gqPbBa3QHKpBLJ5l8,0.912,0.568,2,-6.107,1,0.476,0.0656,0.000105,0.0521,0.491,140.968,151520,4
1361,4,Then Leave (feat. Queendom Come),BeatKing,2020-07-09,2Xoc4gqPbBa3QHKpBLJ5l8,0.912,0.568,2,-6.107,1,0.476,0.0656,0.000105,0.0521,0.491,140.968,151520,4
1362,5,Then Leave (feat. Queendom Come),BeatKing,2020-07-16,2Xoc4gqPbBa3QHKpBLJ5l8,0.912,0.568,2,-6.107,1,0.476,0.0656,0.000105,0.0521,0.491,140.968,151520,4
1363,13,Then Leave (feat. Queendom Come),BeatKing,2020-07-23,2Xoc4gqPbBa3QHKpBLJ5l8,0.912,0.568,2,-6.107,1,0.476,0.0656,0.000105,0.0521,0.491,140.968,151520,4
1364,23,Then Leave (feat. Queendom Come),BeatKing,2020-07-30,2Xoc4gqPbBa3QHKpBLJ5l8,0.912,0.568,2,-6.107,1,0.476,0.0656,0.000105,0.0521,0.491,140.968,151520,4
1365,33,Then Leave (feat. Queendom Come),BeatKing,2020-08-06,2Xoc4gqPbBa3QHKpBLJ5l8,0.912,0.568,2,-6.107,1,0.476,0.0656,0.000105,0.0521,0.491,140.968,151520,4
1366,48,Then Leave (feat. Queendom Come),BeatKing,2020-08-13,2Xoc4gqPbBa3QHKpBLJ5l8,0.912,0.568,2,-6.107,1,0.476,0.0656,0.000105,0.0521,0.491,140.968,151520,4
1367,5,Hard For Me,Michele Morrone,2020-06-25,00PesUdTmC3Y5xtZbZND0p,0.451,0.291,10,-11.764,0,0.036,0.812,0.0,0.0983,0.158,81.326,177947,4
1368,8,Hard For Me,Michele Morrone,2020-07-02,00PesUdTmC3Y5xtZbZND0p,0.451,0.291,10,-11.764,0,0.036,0.812,0.0,0.0983,0.158,81.326,177947,4
1369,12,Hard For Me,Michele Morrone,2020-07-09,00PesUdTmC3Y5xtZbZND0p,0.451,0.291,10,-11.764,0,0.036,0.812,0.0,0.0983,0.158,81.326,177947,4
1370,34,Hard For Me,Michele Morrone,2020-07-16,00PesUdTmC3Y5xtZbZND0p,0.451,0.291,10,-11.764,0,0.036,0.812,0.0,0.0983,0.158,81.326,177947,4
1371,6,Hood Baby,KBFR,2020-06-25,5au5NgWCdev4WeLRB3YEOR,0.974,0.472,11,-11.848,0,0.447,0.0488,0.000157,0.116,0.806,126.065,110063,4
1372,6,Hood Baby,KBFR,2020-07-02,5au5NgWCdev4WeLRB3YEOR,0.974,0.472,11,-11.848,0,0.447,0.0488,0.000157,0.116,0.806,126.065,110063,4
1373,5,Hood Baby,KBFR,2020-07-09,5au5NgWCdev4WeLRB3YEOR,0.974,0.472,11,-11.848,0,0.447,0.0488,0.000157,0.116,0.806,126.065,110063,4
1374,10,Hood Baby,KBFR,2020-07-16,5au5NgWCdev4WeLRB3YEOR,0.974,0.472,11,-11.848,0,0.447,0.0488,0.000157,0.116,0.806,126.065,110063,4
1375,29,Hood Baby,KBFR,2020-07-23,5au5NgWCdev4WeLRB3YEOR,0.974,0.472,11,-11.848,0,0.447,0.0488,0.000157,0.116,0.806,126.065,110063,4
1376,9,Feel It,Michele Morrone,2020-06-25,1sntdOU6b9fMuUOm3NPIuY,0.651,0.369,1,-9.301,0,0.045,0.142,0.00308,0.128,0.372,155.014,159480,3
1377,14,Feel It,Michele Morrone,2020-07-02,1sntdOU6b9fMuUOm3NPIuY,0.651,0.369,1,-9.301,0,0.045,0.142,0.00308,0.128,0.372,155.014,159480,3
1378,43,Feel It,Michele Morrone,2020-07-09,1sntdOU6b9fMuUOm3NPIuY,0.651,0.369,1,-9.301,0,0.045,0.142,0.00308,0.128,0.372,155.014,159480,3
1379,15,Watch Me Burn,Michele Morrone,2020-06-25,3hiXR95RrJCaYqykCQmYLH,0.505,0.604,2,-7.896,1,0.412,0.0169,3.5e-05,0.141,0.504,139.602,186013,4
1380,20,Watch Me Burn,Michele Morrone,2020-07-02,3hiXR95RrJCaYqykCQmYLH,0.505,0.604,2,-7.896,1,0.412,0.0169,3.5e-05,0.141,0.504,139.602,186013,4
1381,47,Watch Me Burn,Michele Morrone,2020-07-09,3hiXR95RrJCaYqykCQmYLH,0.505,0.604,2,-7.896,1,0.412,0.0169,3.5e-05,0.141,0.504,139.602,186013,4
1382,16,Bertaut,Nadin Amizah,2020-06-25,630DpnzdfjdVqv2yLfPbAX,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,315961,3
1383,19,Bertaut,Nadin Amizah,2020-07-02,630DpnzdfjdVqv2yLfPbAX,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,315961,3
1384,47,Bertaut,Nadin Amizah,2020-12-03,630DpnzdfjdVqv2yLfPbAX,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,315961,3
1385,28,Bertaut,Nadin Amizah,2020-12-10,630DpnzdfjdVqv2yLfPbAX,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,315961,3
1386,27,Bertaut,Nadin Amizah,2020-12-17,630DpnzdfjdVqv2yLfPbAX,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,315961,3
1387,16,Bertaut,Nadin Amizah,2020-12-24,630DpnzdfjdVqv2yLfPbAX,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,315961,3
1388,23,Bertaut,Nadin Amizah,2020-12-31,630DpnzdfjdVqv2yLfPbAX,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,315961,3
1389,18,MORE & MORE,TWICE,2020-06-25,2bAAj29XGc4h1G4oEGYCmg,0.739,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,0.562,106.99,199653,4
1390,25,MORE & MORE,TWICE,2020-07-02,2bAAj29XGc4h1G4oEGYCmg,0.739,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,0.562,106.99,199653,4
1391,20,Body,Jordan Suaste,2020-06-25,6wQgV6ZYt1snXyQV69mGT4,0.452,0.325,4,-8.687,0,0.0337,0.627,0.0,0.0645,0.33,97.987,205402,4
1392,32,Body,Jordan Suaste,2020-07-02,6wQgV6ZYt1snXyQV69mGT4,0.452,0.325,4,-8.687,0,0.0337,0.627,0.0,0.0645,0.33,97.987,205402,4
1393,35,La Jeepeta - Remix,Nio Garcia,2020-06-25,1mohfLaTJtB2RplHLQVM70,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,345241,4
1394,28,La Jeepeta - Remix,Nio Garcia,2020-07-02,1mohfLaTJtB2RplHLQVM70,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,345241,4
1395,26,La Jeepeta - Remix,Nio Garcia,2020-07-09,1mohfLaTJtB2RplHLQVM70,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,345241,4
1396,27,La Jeepeta - Remix,Nio Garcia,2020-07-16,1mohfLaTJtB2RplHLQVM70,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,345241,4
1397,40,TKN (feat. Travis Scott),ROSALÍA,2020-06-25,4w47S36wQGBhGg073q3nt7,0.776,0.509,0,-6.266,0,0.467,0.192,1.49e-06,0.115,0.485,94.634,129371,4
1398,43,Hollywood,LA Vision,2020-06-25,1XdMp6v9Q3N80WnKSbGfl4,0.744,0.793,7,-6.02,0,0.0291,0.00851,0.000231,0.363,0.325,116.0,199655,4
1399,38,Hollywood,LA Vision,2020-07-02,1XdMp6v9Q3N80WnKSbGfl4,0.744,0.793,7,-6.02,0,0.0291,0.00851,0.000231,0.363,0.325,116.0,199655,4
1400,34,Hollywood,LA Vision,2020-07-09,1XdMp6v9Q3N80WnKSbGfl4,0.744,0.793,7,-6.02,0,0.0291,0.00851,0.000231,0.363,0.325,116.0,199655,4
1401,30,Hollywood,LA Vision,2020-07-16,1XdMp6v9Q3N80WnKSbGfl4,0.744,0.793,7,-6.02,0,0.0291,0.00851,0.000231,0.363,0.325,116.0,199655,4
1402,47,Hollywood,LA Vision,2020-07-23,1XdMp6v9Q3N80WnKSbGfl4,0.744,0.793,7,-6.02,0,0.0291,0.00851,0.000231,0.363,0.325,116.0,199655,4
1403,46,I Dunno (feat. Dutchavelli & Stormzy),Tion Wayne,2020-06-25,3B0WbRucJ6ZIla2G9IVt2E,0.821,0.666,1,-7.237,1,0.342,0.0954,0.0,0.319,0.739,145.066,178138,4
1404,47,Both Of Us - Edit,Jayda G,2020-06-25,75rGONmoi48LLYBFaGiYsv,0.735,0.71,11,-10.222,1,0.0766,0.00851,0.762,0.0684,0.507,123.962,229425,4
1405,44,Both Of Us - Edit,Jayda G,2020-07-02,75rGONmoi48LLYBFaGiYsv,0.735,0.71,11,-10.222,1,0.0766,0.00851,0.762,0.0684,0.507,123.962,229425,4
1406,48,hey girl,boy pablo,2020-06-25,2rVAtdA3LWr18RAVGXZNkw,0.589,0.436,6,-11.811,1,0.038,0.0117,0.0691,0.115,0.9,99.924,187000,4
1407,50,Fuego Del Calor (feat. Ozuna & Tyga),Scott Storch,2020-06-25,2ZSHH750nQpUVHjoe3iu2U,0.789,0.832,1,-3.68,1,0.0615,0.0218,3.56e-06,0.0849,0.597,100.02,148260,4
1408,2,Chinita Girl,Lil Vinceyy,2020-07-02,6r7sdXUiKjgEx3I8GQRpSq,0.702,0.49,1,-6.828,1,0.213,0.0618,0.0,0.076,0.59,103.021,238860,4
1409,2,Chinita Girl,Lil Vinceyy,2020-07-09,6r7sdXUiKjgEx3I8GQRpSq,0.702,0.49,1,-6.828,1,0.213,0.0618,0.0,0.076,0.59,103.021,238860,4
1410,6,Chinita Girl,Lil Vinceyy,2020-07-16,6r7sdXUiKjgEx3I8GQRpSq,0.702,0.49,1,-6.828,1,0.213,0.0618,0.0,0.076,0.59,103.021,238860,4
1411,20,Chinita Girl,Lil Vinceyy,2020-07-23,6r7sdXUiKjgEx3I8GQRpSq,0.702,0.49,1,-6.828,1,0.213,0.0618,0.0,0.076,0.59,103.021,238860,4
1412,5,WAYO,BANG YE DAM,2020-07-02,5QiiYSr4pJMPOESQznu2IC,0.678,0.358,8,-7.37,1,0.0289,0.429,0.0,0.0987,0.724,99.992,205165,4
1413,19,WAYO,BANG YE DAM,2020-07-09,5QiiYSr4pJMPOESQznu2IC,0.678,0.358,8,-7.37,1,0.0289,0.429,0.0,0.0987,0.724,99.992,205165,4
1414,7,Volcano Man,Will Ferrell,2020-07-02,5j5THOJJaBw3NoQy3zo9Py,0.462,0.626,8,-5.348,1,0.05,0.245,0.0,0.109,0.224,124.742,81282,4
1415,8,Volcano Man,Will Ferrell,2020-07-09,5j5THOJJaBw3NoQy3zo9Py,0.462,0.626,8,-5.348,1,0.05,0.245,0.0,0.109,0.224,124.742,81282,4
1416,11,Volcano Man,Will Ferrell,2020-07-16,5j5THOJJaBw3NoQy3zo9Py,0.462,0.626,8,-5.348,1,0.05,0.245,0.0,0.109,0.224,124.742,81282,4
1417,12,Hatchback,Cochise,2020-07-02,12hVQgYR254ZziANtiKVWQ,0.734,0.692,2,-6.227,0,0.0555,0.0221,0.0,0.224,0.348,77.994,149145,4
1418,7,Hatchback,Cochise,2020-07-09,12hVQgYR254ZziANtiKVWQ,0.734,0.692,2,-6.227,0,0.0555,0.0221,0.0,0.224,0.348,77.994,149145,4
1419,7,Hatchback,Cochise,2020-07-16,12hVQgYR254ZziANtiKVWQ,0.734,0.692,2,-6.227,0,0.0555,0.0221,0.0,0.224,0.348,77.994,149145,4
1420,17,Hatchback,Cochise,2020-07-23,12hVQgYR254ZziANtiKVWQ,0.734,0.692,2,-6.227,0,0.0555,0.0221,0.0,0.224,0.348,77.994,149145,4
1421,13,Hatchback,Cochise,2020-07-30,12hVQgYR254ZziANtiKVWQ,0.734,0.692,2,-6.227,0,0.0555,0.0221,0.0,0.224,0.348,77.994,149145,4
1422,15,Hatchback,Cochise,2020-08-06,12hVQgYR254ZziANtiKVWQ,0.734,0.692,2,-6.227,0,0.0555,0.0221,0.0,0.224,0.348,77.994,149145,4
1423,36,Hatchback,Cochise,2020-08-13,12hVQgYR254ZziANtiKVWQ,0.734,0.692,2,-6.227,0,0.0555,0.0221,0.0,0.224,0.348,77.994,149145,4
1424,16,Comprei um Lança,Mc Jacaré,2020-07-02,12v6LfkX9YIR3uLefIAAYZ,0.652,0.723,7,-7.576,1,0.112,0.238,0.000349,0.0719,0.53,130.759,112346,3
1425,14,Comprei um Lança,Mc Jacaré,2020-07-09,12v6LfkX9YIR3uLefIAAYZ,0.652,0.723,7,-7.576,1,0.112,0.238,0.000349,0.0719,0.53,130.759,112346,3
1426,14,Comprei um Lança,Mc Jacaré,2020-07-16,12v6LfkX9YIR3uLefIAAYZ,0.652,0.723,7,-7.576,1,0.112,0.238,0.000349,0.0719,0.53,130.759,112346,3
1427,21,Comprei um Lança,Mc Jacaré,2020-07-23,12v6LfkX9YIR3uLefIAAYZ,0.652,0.723,7,-7.576,1,0.112,0.238,0.000349,0.0719,0.53,130.759,112346,3
1428,22,Comprei um Lança,Mc Jacaré,2020-07-30,12v6LfkX9YIR3uLefIAAYZ,0.652,0.723,7,-7.576,1,0.112,0.238,0.000349,0.0719,0.53,130.759,112346,3
1429,31,Comprei um Lança,Mc Jacaré,2020-08-06,12v6LfkX9YIR3uLefIAAYZ,0.652,0.723,7,-7.576,1,0.112,0.238,0.000349,0.0719,0.53,130.759,112346,3
1430,41,Comprei um Lança,Mc Jacaré,2020-08-13,12v6LfkX9YIR3uLefIAAYZ,0.652,0.723,7,-7.576,1,0.112,0.238,0.000349,0.0719,0.53,130.759,112346,3
1431,36,Kendime Sardım,Oğuzhan Koç,2020-07-02,42HO3JtyoWWPC7mgReWRL8,0.835,0.432,7,-7.892,0,0.114,0.104,2.33e-06,0.107,0.883,95.022,196557,4
1432,46,Kendime Sardım,Oğuzhan Koç,2020-07-09,42HO3JtyoWWPC7mgReWRL8,0.835,0.432,7,-7.892,0,0.114,0.104,2.33e-06,0.107,0.883,95.022,196557,4
1433,47,Fishy on me,Kingmichaelbeats,2020-07-02,4XLYrsusXIYd1XLSbz24vy,0.906,0.332,1,-7.393,1,0.274,0.607,0.0,0.156,0.57,99.996,132818,4
1434,48,Tú,Carin Leon,2020-07-02,1nLs8r6K4YN0avBwUmmTnr,0.669,0.476,9,-6.635,0,0.0395,0.382,9.85e-06,0.21,0.905,143.826,246132,4
1435,50,Tú,Carin Leon,2020-07-09,1nLs8r6K4YN0avBwUmmTnr,0.669,0.476,9,-6.635,0,0.0395,0.382,9.85e-06,0.21,0.905,143.826,246132,4
1436,50,Tú,Carin Leon,2020-07-16,1nLs8r6K4YN0avBwUmmTnr,0.669,0.476,9,-6.635,0,0.0395,0.382,9.85e-06,0.21,0.905,143.826,246132,4
1437,1,Savage Love (Laxed - Siren Beat),Jawsh 685,2020-07-09,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,171375,4
1438,2,Savage Love (Laxed - Siren Beat),Jawsh 685,2020-07-16,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,171375,4
1439,8,Savage Love (Laxed - Siren Beat),Jawsh 685,2020-07-23,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,171375,4
1440,17,Savage Love (Laxed - Siren Beat),Jawsh 685,2020-07-30,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,171375,4
1441,21,Savage Love (Laxed - Siren Beat),Jawsh 685,2020-08-06,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,171375,4
1442,27,Savage Love (Laxed - Siren Beat),Jawsh 685,2020-08-13,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,171375,4
1443,42,Savage Love (Laxed - Siren Beat),Jawsh 685,2020-08-20,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,171375,4
1444,6,I See Red,Everybody Loves an Outlaw,2020-07-09,5MAK1nd8R6PWnle1Q1WJvh,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,230613,3
1445,8,I See Red,Everybody Loves an Outlaw,2020-07-16,5MAK1nd8R6PWnle1Q1WJvh,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,230613,3
1446,27,I See Red,Everybody Loves an Outlaw,2020-07-23,5MAK1nd8R6PWnle1Q1WJvh,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,230613,3
1447,36,I See Red,Everybody Loves an Outlaw,2020-07-30,5MAK1nd8R6PWnle1Q1WJvh,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,230613,3
1448,9,no song without you,HONNE,2020-07-09,1lNHWPDvKEbamKezpLq7HW,0.788,0.473,0,-12.744,1,0.0328,0.489,0.254,0.109,0.81,105.429,160347,4
1449,22,no song without you,HONNE,2020-07-16,1lNHWPDvKEbamKezpLq7HW,0.788,0.473,0,-12.744,1,0.0328,0.489,0.254,0.109,0.81,105.429,160347,4
1450,13,In This Shirt,The Irrepressibles,2020-07-09,60mItLdFl6xkYc1sAjlZlf,0.31,0.484,9,-6.463,1,0.0299,0.709,0.247,0.125,0.038,79.863,334987,4
1451,13,In This Shirt,The Irrepressibles,2020-07-16,60mItLdFl6xkYc1sAjlZlf,0.31,0.484,9,-6.463,1,0.0299,0.709,0.247,0.125,0.038,79.863,334987,4
1452,15,In This Shirt,The Irrepressibles,2020-07-23,60mItLdFl6xkYc1sAjlZlf,0.31,0.484,9,-6.463,1,0.0299,0.709,0.247,0.125,0.038,79.863,334987,4
1453,10,In This Shirt,The Irrepressibles,2020-07-30,60mItLdFl6xkYc1sAjlZlf,0.31,0.484,9,-6.463,1,0.0299,0.709,0.247,0.125,0.038,79.863,334987,4
1454,22,In This Shirt,The Irrepressibles,2020-08-06,60mItLdFl6xkYc1sAjlZlf,0.31,0.484,9,-6.463,1,0.0299,0.709,0.247,0.125,0.038,79.863,334987,4
1455,37,In This Shirt,The Irrepressibles,2020-08-13,60mItLdFl6xkYc1sAjlZlf,0.31,0.484,9,-6.463,1,0.0299,0.709,0.247,0.125,0.038,79.863,334987,4
1456,16,Jerusalema (feat. Nomcebo Zikode),Master KG,2020-07-09,7bt3UZ3pkhYXAK1IfhRiuQ,0.881,0.468,1,-7.5,1,0.0511,0.0223,1.12e-05,0.0618,0.841,124.016,342662,4
1457,17,La Curiosidad,Jay Wheeler,2020-07-09,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,219048,4
1458,17,La Curiosidad,Jay Wheeler,2020-07-16,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,219048,4
1459,23,La Curiosidad,Jay Wheeler,2020-07-23,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,219048,4
1460,25,La Curiosidad,Jay Wheeler,2020-07-30,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,219048,4
1461,24,La Curiosidad,Jay Wheeler,2020-08-06,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,219048,4
1462,33,La Curiosidad,Jay Wheeler,2020-08-13,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,219048,4
1463,44,La Curiosidad,Jay Wheeler,2020-08-20,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,219048,4
1464,44,La Curiosidad,Jay Wheeler,2020-08-27,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,219048,4
1465,18,Luka Yang Kurindu,Mahen,2020-07-09,5UgZoWvuycExNhZd6vIF7D,0.509,0.283,9,-12.236,1,0.0331,0.884,0.0014,0.0897,0.227,127.943,214000,4
1466,25,Luka Yang Kurindu,Mahen,2020-07-16,5UgZoWvuycExNhZd6vIF7D,0.509,0.283,9,-12.236,1,0.0331,0.884,0.0014,0.0897,0.227,127.943,214000,4
1467,31,Luka Yang Kurindu,Mahen,2020-07-23,5UgZoWvuycExNhZd6vIF7D,0.509,0.283,9,-12.236,1,0.0331,0.884,0.0014,0.0897,0.227,127.943,214000,4
1468,20,Renee,SALES,2020-07-09,5MeUMSRreLHYLhw8ZTyqpk,0.924,0.386,9,-8.183,1,0.0548,0.755,0.00253,0.118,0.424,108.957,179125,4
1469,26,Renee,SALES,2020-07-16,5MeUMSRreLHYLhw8ZTyqpk,0.924,0.386,9,-8.183,1,0.0548,0.755,0.00253,0.118,0.424,108.957,179125,4
1470,21,God Bless The U.S.A.,Lee Greenwood,2020-07-09,623lYBOJ7bLwh1bu3yeN5V,0.299,0.422,5,-9.977,1,0.0285,0.0873,0.0,0.182,0.168,67.797,191600,4
1471,22,GO (feat. Juice WRLD),The Kid LAROI,2020-07-09,2t7D3y0jvYjR8IP9Bosyew,0.544,0.744,6,-5.007,1,0.0889,0.185,0.0,0.336,0.572,73.699,183947,4
1472,20,GO (feat. Juice WRLD),The Kid LAROI,2020-07-16,2t7D3y0jvYjR8IP9Bosyew,0.544,0.744,6,-5.007,1,0.0889,0.185,0.0,0.336,0.572,73.699,183947,4
1473,24,Pontos de Exclamação - Vintage Culture & Future Class Remix,Jovem Dionisio,2020-07-09,25usEf5iGk9HL0LM9VTxue,0.786,0.75,11,-6.277,0,0.102,0.0742,0.0277,0.109,0.696,124.032,218770,4
1474,42,Pontos de Exclamação - Vintage Culture & Future Class Remix,Jovem Dionisio,2020-07-16,25usEf5iGk9HL0LM9VTxue,0.786,0.75,11,-6.277,0,0.102,0.0742,0.0277,0.109,0.696,124.032,218770,4
1475,27,Make It Rain (feat. Rowdy Rebel),Pop Smoke,2020-07-09,71d7LaAgPcNcUopu3OzmP7,0.5,0.767,1,-4.105,1,0.403,0.162,9.79e-05,0.385,0.58,159.477,202443,4
1476,30,M' Manc (con Geolier & Sfera Ebbasta),Shablo,2020-07-09,0MLu1cFYL4ikdRTdasCQT9,0.703,0.704,6,-6.117,0,0.0641,0.048,0.0,0.41,0.725,139.933,180000,4
1477,40,M' Manc (con Geolier & Sfera Ebbasta),Shablo,2020-07-16,0MLu1cFYL4ikdRTdasCQT9,0.703,0.704,6,-6.117,0,0.0641,0.048,0.0,0.41,0.725,139.933,180000,4
1478,32,The Ecstasy Of Gold,Ennio Morricone,2020-07-09,6PrKZUXJPmBiobMN44yR8Y,0.134,0.474,9,-13.864,0,0.0518,0.826,0.58,0.195,0.133,98.854,203227,4
1479,33,Karaoke,Boomdabash,2020-07-09,0D4GpOPInKiPxEfQMchu4p,0.929,0.625,1,-5.728,1,0.14,0.289,1.2e-06,0.386,0.578,122.03,156493,4
